workshop_id,weight,rule
2890378499,1.000000,"0-2000 blocks, one in 1"
2890378553,1.000000,"0-2000 blocks, one in 1"
2890378815,1.000000,"0-2000 blocks, one in 1"
2890398165,1.000000,"0-2000 blocks, one in 1"
2890673097,1.000000,"0-2000 blocks, one in 1"
2891368593,1.000000,"0-2000 blocks, one in 1"
2891401748,1.000000,"0-2000 blocks, one in 1"
2891402526,1.000000,"0-2000 blocks, one in 1"
2891438930,20.181818,"15000-22000 blocks, one in 20"
2891821819,1.000000,"0-2000 blocks, one in 1"
2891823238,1.000000,"0-2000 blocks, one in 1"
2892431366,1.000000,"0-2000 blocks, one in 1"
2892786881,1.000000,"0-2000 blocks, one in 1"
2894561965,1.000000,"0-2000 blocks, one in 1"
2894572424,1.000000,"0-2000 blocks, one in 1"
2894905727,1.000000,"0-2000 blocks, one in 1"
2895162843,1.000000,"0-2000 blocks, one in 1"
2895754512,1.000000,"0-2000 blocks, one in 1"
2895943058,1.000000,"0-2000 blocks, one in 1"
2896019076,1.000000,"0-2000 blocks, one in 1"
2896165178,1.000000,"0-2000 blocks, one in 1"
2896165276,1.000000,"0-2000 blocks, one in 1"
2896390175,1.000000,"0-2000 blocks, one in 1"
2896441901,1.000000,"0-2000 blocks, one in 1"
2896801868,1.000000,"0-2000 blocks, one in 1"
2897013819,1.000000,"0-2000 blocks, one in 1"
2897325552,1.000000,"0-2000 blocks, one in 1"
2897965060,1.000000,"0-2000 blocks, one in 1"
2897979755,1.000000,"0-2000 blocks, one in 1"
2898101170,1.000000,"0-2000 blocks, one in 1"
2898386881,1.000000,"0-2000 blocks, one in 1"
2898697336,1.000000,"0-2000 blocks, one in 1"
2898886740,1.000000,"0-2000 blocks, one in 1"
2898939790,1.000000,"0-2000 blocks, one in 1"
2899021196,1.000000,"0-2000 blocks, one in 1"
2899077649,1.000000,"0-2000 blocks, one in 1"
2899138745,1.000000,"0-2000 blocks, one in 1"
2899395697,1.000000,"0-2000 blocks, one in 1"
2899884415,1.000000,"0-2000 blocks, one in 1"
2900433324,1.000000,"0-2000 blocks, one in 1"
2901028266,1.000000,"0-2000 blocks, one in 1"
2901235766,1.000000,"0-2000 blocks, one in 1"
2901432202,1.000000,"0-2000 blocks, one in 1"
2901803180,1.000000,"0-2000 blocks, one in 1"
2902192259,1.000000,"0-2000 blocks, one in 1"
2902428425,1.000000,"0-2000 blocks, one in 1"
2902498705,1.000000,"0-2000 blocks, one in 1"
2902711640,1.000000,"0-2000 blocks, one in 1"
2902940774,1.000000,"0-2000 blocks, one in 1"
2904003240,1.000000,"0-2000 blocks, one in 1"
2904164215,1.000000,"0-2000 blocks, one in 1"
2904182737,1.000000,"0-2000 blocks, one in 1"
2904398857,1.000000,"0-2000 blocks, one in 1"
2904789884,1.000000,"0-2000 blocks, one in 1"
2905279976,1.000000,"0-2000 blocks, one in 1"
2905417315,1.000000,"0-2000 blocks, one in 1"
2905782203,1.000000,"0-2000 blocks, one in 1"
2906631630,1.000000,"0-2000 blocks, one in 1"
2906631848,1.000000,"0-2000 blocks, one in 1"
2907490463,1.000000,"0-2000 blocks, one in 1"
2907746082,1.000000,"0-2000 blocks, one in 1"
2908958483,1.000000,"0-2000 blocks, one in 1"
2910541431,1.000000,"0-2000 blocks, one in 1"
2910561646,1.000000,"0-2000 blocks, one in 1"
2910682611,1.000000,"0-2000 blocks, one in 1"
2911187794,1.000000,"0-2000 blocks, one in 1"
2911517236,1.000000,"0-2000 blocks, one in 1"
2911876652,1.000000,"0-2000 blocks, one in 1"
2912327206,1.000000,"0-2000 blocks, one in 1"
2912706456,1.000000,"0-2000 blocks, one in 1"
2912707426,1.000000,"0-2000 blocks, one in 1"
2912745188,1.000000,"0-2000 blocks, one in 1"
2912993657,1.000000,"0-2000 blocks, one in 1"
2913831452,1.000000,"0-2000 blocks, one in 1"
2913967566,1.000000,"0-2000 blocks, one in 1"
2913967955,1.000000,"0-2000 blocks, one in 1"
2915053031,1.000000,"0-2000 blocks, one in 1"
2915212221,1.000000,"0-2000 blocks, one in 1"
2915322868,1.000000,"0-2000 blocks, one in 1"
2915958887,1.000000,"0-2000 blocks, one in 1"
2916004620,1.000000,"0-2000 blocks, one in 1"
2916489152,1.000000,"0-2000 blocks, one in 1"
2916514892,9.992593,"2000-5000 blocks, one in 10"
2916607742,7.987805,"5000-10000 blocks, one in 8"
2917339741,1.000000,"0-2000 blocks, one in 1"
2917951618,1.000000,"0-2000 blocks, one in 1"
2917953834,9.992593,"2000-5000 blocks, one in 10"
2918500803,1.000000,"0-2000 blocks, one in 1"
2918540900,1.000000,"0-2000 blocks, one in 1"
2918924162,1.000000,"0-2000 blocks, one in 1"
2919625045,1.000000,"0-2000 blocks, one in 1"
2920181508,1.000000,"0-2000 blocks, one in 1"
2921430966,19.928571,"10000-15000 blocks, one in 20"
2922343346,1.000000,"0-2000 blocks, one in 1"
2922699277,1.000000,"0-2000 blocks, one in 1"
2923909442,1.000000,"0-2000 blocks, one in 1"
2923913407,1.000000,"0-2000 blocks, one in 1"
2924286653,1.000000,"0-2000 blocks, one in 1"
2924811039,1.000000,"0-2000 blocks, one in 1"
2925306163,1.000000,"0-2000 blocks, one in 1"
2926602056,1.000000,"0-2000 blocks, one in 1"
2927940200,1.000000,"0-2000 blocks, one in 1"
2928202935,1.000000,"0-2000 blocks, one in 1"
2929119860,1.000000,"0-2000 blocks, one in 1"
2929651890,9.992593,"2000-5000 blocks, one in 10"
2930388068,1.000000,"0-2000 blocks, one in 1"
2931090923,20.181818,"15000-22000 blocks, one in 20"
2931434979,19.250000,"22000-32000 blocks, one in 20"
2933183515,1.000000,"0-2000 blocks, one in 1"
2933429176,1.000000,"0-2000 blocks, one in 1"
2933923443,1.000000,"0-2000 blocks, one in 1"
2934360837,1.000000,"0-2000 blocks, one in 1"
2934417091,1.000000,"0-2000 blocks, one in 1"
2934461511,1.000000,"0-2000 blocks, one in 1"
2934483911,7.987805,"5000-10000 blocks, one in 8"
2935579449,1.000000,"0-2000 blocks, one in 1"
2936352037,1.000000,"0-2000 blocks, one in 1"
2937038177,1.000000,"0-2000 blocks, one in 1"
2937663010,9.992593,"2000-5000 blocks, one in 10"
2937703246,1.000000,"0-2000 blocks, one in 1"
2937737240,1.000000,"0-2000 blocks, one in 1"
2937737571,1.000000,"0-2000 blocks, one in 1"
2937737824,1.000000,"0-2000 blocks, one in 1"
2938843818,1.000000,"0-2000 blocks, one in 1"
2939439239,1.000000,"0-2000 blocks, one in 1"
2939439710,1.000000,"0-2000 blocks, one in 1"
2939439887,1.000000,"0-2000 blocks, one in 1"
2939440102,1.000000,"0-2000 blocks, one in 1"
2940138621,1.000000,"0-2000 blocks, one in 1"
2940331730,1.000000,"0-2000 blocks, one in 1"
2940359783,1.000000,"0-2000 blocks, one in 1"
2941346276,1.000000,"0-2000 blocks, one in 1"
2941363701,1.000000,"0-2000 blocks, one in 1"
2942347827,1.000000,"0-2000 blocks, one in 1"
2942950469,1.000000,"0-2000 blocks, one in 1"
2943915219,1.000000,"0-2000 blocks, one in 1"
2944166007,7.987805,"5000-10000 blocks, one in 8"
2944731392,1.000000,"0-2000 blocks, one in 1"
2947279440,1.000000,"0-2000 blocks, one in 1"
2947283979,1.000000,"0-2000 blocks, one in 1"
2947338439,1.000000,"0-2000 blocks, one in 1"
2948405118,1.000000,"0-2000 blocks, one in 1"
2948785716,1.000000,"0-2000 blocks, one in 1"
2949061867,1.000000,"0-2000 blocks, one in 1"
2949146003,1.000000,"0-2000 blocks, one in 1"
2949218680,1.000000,"0-2000 blocks, one in 1"
2950409036,1.000000,"0-2000 blocks, one in 1"
2950501513,1.000000,"0-2000 blocks, one in 1"
2950932941,9.992593,"2000-5000 blocks, one in 10"
2951639535,1.000000,"0-2000 blocks, one in 1"
2951732030,1.000000,"0-2000 blocks, one in 1"
2952711089,1.000000,"0-2000 blocks, one in 1"
2952999308,1.000000,"0-2000 blocks, one in 1"
2954420801,1.000000,"0-2000 blocks, one in 1"
2954428051,1.000000,"0-2000 blocks, one in 1"
2954469425,1.000000,"0-2000 blocks, one in 1"
2954476924,1.000000,"0-2000 blocks, one in 1"
2954651265,1.000000,"0-2000 blocks, one in 1"
2955354456,1.000000,"0-2000 blocks, one in 1"
2955354962,1.000000,"0-2000 blocks, one in 1"
2955765058,7.987805,"5000-10000 blocks, one in 8"
2956251733,1.000000,"0-2000 blocks, one in 1"
2956732889,1.000000,"0-2000 blocks, one in 1"
2957725909,1.000000,"0-2000 blocks, one in 1"
2958282695,1.000000,"0-2000 blocks, one in 1"
2958932464,1.000000,"0-2000 blocks, one in 1"
2959383318,1.000000,"0-2000 blocks, one in 1"
2959411152,1.000000,"0-2000 blocks, one in 1"
2960026453,1.000000,"0-2000 blocks, one in 1"
2960338273,1.000000,"0-2000 blocks, one in 1"
2960341571,1.000000,"0-2000 blocks, one in 1"
2960421410,1.000000,"0-2000 blocks, one in 1"
2960658291,1.000000,"0-2000 blocks, one in 1"
2960659352,1.000000,"0-2000 blocks, one in 1"
2960660297,1.000000,"0-2000 blocks, one in 1"
2960660979,1.000000,"0-2000 blocks, one in 1"
2960661693,1.000000,"0-2000 blocks, one in 1"
2960662104,1.000000,"0-2000 blocks, one in 1"
2961002354,1.000000,"0-2000 blocks, one in 1"
2961049014,1.000000,"0-2000 blocks, one in 1"
2961528892,1.000000,"0-2000 blocks, one in 1"
2961537529,1.000000,"0-2000 blocks, one in 1"
2961668446,1.000000,"0-2000 blocks, one in 1"
2961910809,1.000000,"0-2000 blocks, one in 1"
2961945050,1.000000,"0-2000 blocks, one in 1"
2962294317,1.000000,"0-2000 blocks, one in 1"
2962350157,1.000000,"0-2000 blocks, one in 1"
2962867529,1.000000,"0-2000 blocks, one in 1"
2962871829,1.000000,"0-2000 blocks, one in 1"
2963775148,1.000000,"0-2000 blocks, one in 1"
2964304493,1.000000,"0-2000 blocks, one in 1"
2964696195,1.000000,"0-2000 blocks, one in 1"
2965299129,1.000000,"0-2000 blocks, one in 1"
2965361421,1.000000,"0-2000 blocks, one in 1"
2966197693,1.000000,"0-2000 blocks, one in 1"
2966215795,1.000000,"0-2000 blocks, one in 1"
2966601984,1.000000,"0-2000 blocks, one in 1"
2967278101,1.000000,"0-2000 blocks, one in 1"
2967870634,1.000000,"0-2000 blocks, one in 1"
2967884270,1.000000,"0-2000 blocks, one in 1"
2968559691,1.000000,"0-2000 blocks, one in 1"
2969018477,1.000000,"0-2000 blocks, one in 1"
2969131490,1.000000,"0-2000 blocks, one in 1"
2969306660,1.000000,"0-2000 blocks, one in 1"
2969556610,1.000000,"0-2000 blocks, one in 1"
2969609219,1.000000,"0-2000 blocks, one in 1"
2970061641,1.000000,"0-2000 blocks, one in 1"
2970822063,1.000000,"0-2000 blocks, one in 1"
2970970522,1.000000,"0-2000 blocks, one in 1"
2971463702,1.000000,"0-2000 blocks, one in 1"
2971486012,1.000000,"0-2000 blocks, one in 1"
2971516421,1.000000,"0-2000 blocks, one in 1"
2971643055,1.000000,"0-2000 blocks, one in 1"
2971731660,1.000000,"0-2000 blocks, one in 1"
2971788879,1.000000,"0-2000 blocks, one in 1"
2971985063,1.000000,"0-2000 blocks, one in 1"
2972948343,7.987805,"5000-10000 blocks, one in 8"
2973751328,1.000000,"0-2000 blocks, one in 1"
2974368390,1.000000,"0-2000 blocks, one in 1"
2974434114,1.000000,"0-2000 blocks, one in 1"
2975073419,1.000000,"0-2000 blocks, one in 1"
2975427089,1.000000,"0-2000 blocks, one in 1"
2975912659,9.992593,"2000-5000 blocks, one in 10"
2976004277,1.000000,"0-2000 blocks, one in 1"
2976028646,1.000000,"0-2000 blocks, one in 1"
2976660980,1.000000,"0-2000 blocks, one in 1"
2977536742,1.000000,"0-2000 blocks, one in 1"
2977929173,1.000000,"0-2000 blocks, one in 1"
2978577610,1.000000,"0-2000 blocks, one in 1"
2978681581,1.000000,"0-2000 blocks, one in 1"
2978808418,1.000000,"0-2000 blocks, one in 1"
2978934412,1.000000,"0-2000 blocks, one in 1"
2979699503,1.000000,"0-2000 blocks, one in 1"
2979744089,9.992593,"2000-5000 blocks, one in 10"
2979880237,1.000000,"0-2000 blocks, one in 1"
2980067040,1.000000,"0-2000 blocks, one in 1"
2980079874,1.000000,"0-2000 blocks, one in 1"
2980244277,1.000000,"0-2000 blocks, one in 1"
2980583399,1.000000,"0-2000 blocks, one in 1"
2980724173,1.000000,"0-2000 blocks, one in 1"
2981799178,1.000000,"0-2000 blocks, one in 1"
2982482570,1.000000,"0-2000 blocks, one in 1"
2982603328,1.000000,"0-2000 blocks, one in 1"
2983098737,1.000000,"0-2000 blocks, one in 1"
2983397648,1.000000,"0-2000 blocks, one in 1"
2983613209,1.000000,"0-2000 blocks, one in 1"
2983684400,1.000000,"0-2000 blocks, one in 1"
2984982988,1.000000,"0-2000 blocks, one in 1"
2985486580,1.000000,"0-2000 blocks, one in 1"
2986686216,1.000000,"0-2000 blocks, one in 1"
2986688771,1.000000,"0-2000 blocks, one in 1"
2986754476,1.000000,"0-2000 blocks, one in 1"
2987441800,1.000000,"0-2000 blocks, one in 1"
2987756615,1.000000,"0-2000 blocks, one in 1"
2988036330,1.000000,"0-2000 blocks, one in 1"
2988765930,1.000000,"0-2000 blocks, one in 1"
2989379619,1.000000,"0-2000 blocks, one in 1"
2989875265,1.000000,"0-2000 blocks, one in 1"
2990539580,1.000000,"0-2000 blocks, one in 1"
2991120494,1.000000,"0-2000 blocks, one in 1"
2991475241,1.000000,"0-2000 blocks, one in 1"
2992154131,1.000000,"0-2000 blocks, one in 1"
2993357145,1.000000,"0-2000 blocks, one in 1"
2994066962,1.000000,"0-2000 blocks, one in 1"
2994122911,1.000000,"0-2000 blocks, one in 1"
2995082761,1.000000,"0-2000 blocks, one in 1"
2995342201,1.000000,"0-2000 blocks, one in 1"
2996553333,1.000000,"0-2000 blocks, one in 1"
2997176087,1.000000,"0-2000 blocks, one in 1"
2997415669,1.000000,"0-2000 blocks, one in 1"
2998783207,1.000000,"0-2000 blocks, one in 1"
2998849634,1.000000,"0-2000 blocks, one in 1"
3000154856,1.000000,"0-2000 blocks, one in 1"
3000698489,1.000000,"0-2000 blocks, one in 1"
3000807208,1.000000,"0-2000 blocks, one in 1"
3000839771,1.000000,"0-2000 blocks, one in 1"
3001127540,9.992593,"2000-5000 blocks, one in 10"
3001487359,1.000000,"0-2000 blocks, one in 1"
3002355354,1.000000,"0-2000 blocks, one in 1"
3002897698,1.000000,"0-2000 blocks, one in 1"
3005007307,1.000000,"0-2000 blocks, one in 1"
3005391254,1.000000,"0-2000 blocks, one in 1"
3005515651,1.000000,"0-2000 blocks, one in 1"
3006058348,1.000000,"0-2000 blocks, one in 1"
3006659566,1.000000,"0-2000 blocks, one in 1"
3006930141,1.000000,"0-2000 blocks, one in 1"
3007680322,1.000000,"0-2000 blocks, one in 1"
3010197286,1.000000,"0-2000 blocks, one in 1"
3010698195,1.000000,"0-2000 blocks, one in 1"
3011261281,1.000000,"0-2000 blocks, one in 1"
3012240155,1.000000,"0-2000 blocks, one in 1"
3012389823,1.000000,"0-2000 blocks, one in 1"
3014589032,1.000000,"0-2000 blocks, one in 1"
3014823921,1.000000,"0-2000 blocks, one in 1"
3015111877,1.000000,"0-2000 blocks, one in 1"
3016978052,1.000000,"0-2000 blocks, one in 1"
3017613769,1.000000,"0-2000 blocks, one in 1"
3019107452,1.000000,"0-2000 blocks, one in 1"
3019173833,1.000000,"0-2000 blocks, one in 1"
3020672280,1.000000,"0-2000 blocks, one in 1"
3021047240,1.000000,"0-2000 blocks, one in 1"
3021620150,9.992593,"2000-5000 blocks, one in 10"
3021895175,1.000000,"0-2000 blocks, one in 1"
3022214434,1.000000,"0-2000 blocks, one in 1"
3022674921,1.000000,"0-2000 blocks, one in 1"
3022847038,1.000000,"0-2000 blocks, one in 1"
3023211392,1.000000,"0-2000 blocks, one in 1"
3023504758,1.000000,"0-2000 blocks, one in 1"
3024202127,1.000000,"0-2000 blocks, one in 1"
3025065289,1.000000,"0-2000 blocks, one in 1"
3025157761,1.000000,"0-2000 blocks, one in 1"
3026864768,1.000000,"0-2000 blocks, one in 1"
3026922590,1.000000,"0-2000 blocks, one in 1"
3026979405,1.000000,"0-2000 blocks, one in 1"
3026979801,1.000000,"0-2000 blocks, one in 1"
3026980661,1.000000,"0-2000 blocks, one in 1"
3026981199,1.000000,"0-2000 blocks, one in 1"
3026981544,1.000000,"0-2000 blocks, one in 1"
3028952611,1.000000,"0-2000 blocks, one in 1"
3028996824,1.000000,"0-2000 blocks, one in 1"
3029710098,1.000000,"0-2000 blocks, one in 1"
3029777336,1.000000,"0-2000 blocks, one in 1"
3030309744,1.000000,"0-2000 blocks, one in 1"
3030508827,1.000000,"0-2000 blocks, one in 1"
3031732874,1.000000,"0-2000 blocks, one in 1"
3032169194,1.000000,"0-2000 blocks, one in 1"
3032264805,1.000000,"0-2000 blocks, one in 1"
3033187325,1.000000,"0-2000 blocks, one in 1"
3033274683,1.000000,"0-2000 blocks, one in 1"
3033604887,1.000000,"0-2000 blocks, one in 1"
3034409407,1.000000,"0-2000 blocks, one in 1"
3034409568,1.000000,"0-2000 blocks, one in 1"
3034409669,1.000000,"0-2000 blocks, one in 1"
3034750302,1.000000,"0-2000 blocks, one in 1"
3035863073,1.000000,"0-2000 blocks, one in 1"
3036237663,1.000000,"0-2000 blocks, one in 1"
3036836084,1.000000,"0-2000 blocks, one in 1"
3037309805,1.000000,"0-2000 blocks, one in 1"
3037360568,1.000000,"0-2000 blocks, one in 1"
3037800218,1.000000,"0-2000 blocks, one in 1"
3037804598,1.000000,"0-2000 blocks, one in 1"
3037900827,1.000000,"0-2000 blocks, one in 1"
3038924836,1.000000,"0-2000 blocks, one in 1"
3039253658,1.000000,"0-2000 blocks, one in 1"
3039797050,1.000000,"0-2000 blocks, one in 1"
3040074233,1.000000,"0-2000 blocks, one in 1"
3040697764,1.000000,"0-2000 blocks, one in 1"
3040888744,1.000000,"0-2000 blocks, one in 1"
3043004170,1.000000,"0-2000 blocks, one in 1"
3043986029,1.000000,"0-2000 blocks, one in 1"
3044200017,1.000000,"0-2000 blocks, one in 1"
3045218409,1.000000,"0-2000 blocks, one in 1"
3045480502,1.000000,"0-2000 blocks, one in 1"
3047513073,1.000000,"0-2000 blocks, one in 1"
3048108047,7.987805,"5000-10000 blocks, one in 8"
3048347879,1.000000,"0-2000 blocks, one in 1"
3048883366,1.000000,"0-2000 blocks, one in 1"
3061928468,1.000000,"0-2000 blocks, one in 1"
3063266274,7.987805,"5000-10000 blocks, one in 8"
3065320570,1.000000,"0-2000 blocks, one in 1"
3065400828,1.000000,"0-2000 blocks, one in 1"
3072227458,1.000000,"0-2000 blocks, one in 1"
3072302601,7.987805,"5000-10000 blocks, one in 8"
3073631627,1.000000,"0-2000 blocks, one in 1"
3073835363,1.000000,"0-2000 blocks, one in 1"
3075049746,1.000000,"0-2000 blocks, one in 1"
3080071005,1.000000,"0-2000 blocks, one in 1"
3080902019,1.000000,"0-2000 blocks, one in 1"
3083651090,1.000000,"0-2000 blocks, one in 1"
3084659688,1.000000,"0-2000 blocks, one in 1"
3085032360,1.000000,"0-2000 blocks, one in 1"
3093944196,1.000000,"0-2000 blocks, one in 1"
3093944629,1.000000,"0-2000 blocks, one in 1"
3098542489,1.000000,"0-2000 blocks, one in 1"
3098953773,1.000000,"0-2000 blocks, one in 1"
3102010590,1.000000,"0-2000 blocks, one in 1"
3102338504,1.000000,"0-2000 blocks, one in 1"
3102870957,1.000000,"0-2000 blocks, one in 1"
3104083371,1.000000,"0-2000 blocks, one in 1"
3105208782,1.000000,"0-2000 blocks, one in 1"
3105296861,1.000000,"0-2000 blocks, one in 1"
3105385181,1.000000,"0-2000 blocks, one in 1"
3106210017,1.000000,"0-2000 blocks, one in 1"
3107105303,1.000000,"0-2000 blocks, one in 1"
3107295741,1.000000,"0-2000 blocks, one in 1"
3108000324,1.000000,"0-2000 blocks, one in 1"
3108798851,1.000000,"0-2000 blocks, one in 1"
3110854825,1.000000,"0-2000 blocks, one in 1"
3111678819,1.000000,"0-2000 blocks, one in 1"
3111694467,1.000000,"0-2000 blocks, one in 1"
3111723235,1.000000,"0-2000 blocks, one in 1"
3112456346,1.000000,"0-2000 blocks, one in 1"
3113267612,1.000000,"0-2000 blocks, one in 1"
3113937655,1.000000,"0-2000 blocks, one in 1"
3114593498,1.000000,"0-2000 blocks, one in 1"
3114694158,1.000000,"0-2000 blocks, one in 1"
3115500972,1.000000,"0-2000 blocks, one in 1"
3116338611,1.000000,"0-2000 blocks, one in 1"
3117010407,1.000000,"0-2000 blocks, one in 1"
3117234048,1.000000,"0-2000 blocks, one in 1"
3117336646,1.000000,"critical in the reference walk"
3118014854,1.000000,"0-2000 blocks, one in 1"
3118652586,1.000000,"0-2000 blocks, one in 1"
3119291630,1.000000,"0-2000 blocks, one in 1"
3119404210,1.000000,"0-2000 blocks, one in 1"
3121056891,1.000000,"0-2000 blocks, one in 1"
3121177846,1.000000,"0-2000 blocks, one in 1"
3124196016,1.000000,"0-2000 blocks, one in 1"
3124522412,1.000000,"0-2000 blocks, one in 1"
3124826954,1.000000,"0-2000 blocks, one in 1"
3124886988,1.000000,"0-2000 blocks, one in 1"
3124903589,1.000000,"0-2000 blocks, one in 1"
3124904980,1.000000,"0-2000 blocks, one in 1"
3126344829,1.000000,"0-2000 blocks, one in 1"
3126864182,1.000000,"0-2000 blocks, one in 1"
3126954788,1.000000,"0-2000 blocks, one in 1"
3127423959,1.000000,"0-2000 blocks, one in 1"
3129867795,1.000000,"0-2000 blocks, one in 1"
3132192456,1.000000,"0-2000 blocks, one in 1"
3135760307,1.000000,"0-2000 blocks, one in 1"
3135780081,1.000000,"0-2000 blocks, one in 1"
3136271877,1.000000,"0-2000 blocks, one in 1"
3137817870,1.000000,"0-2000 blocks, one in 1"
3139751001,9.992593,"2000-5000 blocks, one in 10"
3141017304,1.000000,"0-2000 blocks, one in 1"
3142457214,1.000000,"0-2000 blocks, one in 1"
3145350021,1.000000,"0-2000 blocks, one in 1"
3145351112,9.992593,"2000-5000 blocks, one in 10"
3148022031,1.000000,"0-2000 blocks, one in 1"
3148353636,1.000000,"0-2000 blocks, one in 1"
3148984625,1.000000,"0-2000 blocks, one in 1"
3148990422,1.000000,"0-2000 blocks, one in 1"
3150274284,1.000000,"0-2000 blocks, one in 1"
3150367541,1.000000,"0-2000 blocks, one in 1"
3150897271,1.000000,"0-2000 blocks, one in 1"
3150897573,1.000000,"0-2000 blocks, one in 1"
3151159599,1.000000,"0-2000 blocks, one in 1"
3153519408,1.000000,"0-2000 blocks, one in 1"
3153845536,1.000000,"0-2000 blocks, one in 1"
3157253222,1.000000,"0-2000 blocks, one in 1"
3159997214,9.992593,"2000-5000 blocks, one in 10"
3160202222,1.000000,"0-2000 blocks, one in 1"
3162487236,1.000000,"0-2000 blocks, one in 1"
3166257229,9.992593,"2000-5000 blocks, one in 10"
3167963251,1.000000,"0-2000 blocks, one in 1"
3168412600,1.000000,"0-2000 blocks, one in 1"
3169012595,1.000000,"0-2000 blocks, one in 1"
3171073210,1.000000,"0-2000 blocks, one in 1"
3171444429,1.000000,"0-2000 blocks, one in 1"
3173320977,1.000000,"0-2000 blocks, one in 1"
3173335961,1.000000,"0-2000 blocks, one in 1"
3174151414,1.000000,"0-2000 blocks, one in 1"
3175505822,1.000000,"0-2000 blocks, one in 1"
3178208251,1.000000,"0-2000 blocks, one in 1"
3179709002,1.000000,"0-2000 blocks, one in 1"
3185097423,1.000000,"0-2000 blocks, one in 1"
3188674589,1.000000,"0-2000 blocks, one in 1"
3194694428,1.000000,"0-2000 blocks, one in 1"
3205877474,1.000000,"0-2000 blocks, one in 1"
3206901422,1.000000,"0-2000 blocks, one in 1"
3207356939,1.000000,"0-2000 blocks, one in 1"
3209859051,1.000000,"0-2000 blocks, one in 1"
3210609040,1.000000,"0-2000 blocks, one in 1"
3212884322,1.000000,"0-2000 blocks, one in 1"
321395845,9.992593,"2000-5000 blocks, one in 10"
321401887,1.000000,"0-2000 blocks, one in 1"
321429057,1.000000,"0-2000 blocks, one in 1"
321491481,1.000000,"0-2000 blocks, one in 1"
3215719621,1.000000,"0-2000 blocks, one in 1"
3217685721,1.000000,"0-2000 blocks, one in 1"
3217686092,1.000000,"0-2000 blocks, one in 1"
3218789279,7.987805,"5000-10000 blocks, one in 8"
3219165911,1.000000,"0-2000 blocks, one in 1"
3219559258,1.000000,"0-2000 blocks, one in 1"
322002427,1.000000,"0-2000 blocks, one in 1"
322019280,1.000000,"0-2000 blocks, one in 1"
322143929,1.000000,"0-2000 blocks, one in 1"
3223021174,9.992593,"2000-5000 blocks, one in 10"
322451343,1.000000,"0-2000 blocks, one in 1"
322458353,1.000000,"0-2000 blocks, one in 1"
3224907838,1.000000,"0-2000 blocks, one in 1"
3225333236,1.000000,"0-2000 blocks, one in 1"
322595680,1.000000,"0-2000 blocks, one in 1"
3226981758,1.000000,"0-2000 blocks, one in 1"
3227069320,1.000000,"0-2000 blocks, one in 1"
3228100015,1.000000,"0-2000 blocks, one in 1"
3229986893,1.000000,"0-2000 blocks, one in 1"
3231667236,1.000000,"0-2000 blocks, one in 1"
323222316,1.000000,"0-2000 blocks, one in 1"
3232726236,1.000000,"0-2000 blocks, one in 1"
3233846008,1.000000,"0-2000 blocks, one in 1"
323540981,9.992593,"2000-5000 blocks, one in 10"
3235704421,1.000000,"0-2000 blocks, one in 1"
3236285523,1.000000,"0-2000 blocks, one in 1"
3237772011,1.000000,"0-2000 blocks, one in 1"
3238577672,1.000000,"0-2000 blocks, one in 1"
324060730,1.000000,"0-2000 blocks, one in 1"
324219739,1.000000,"0-2000 blocks, one in 1"
3242617964,1.000000,"0-2000 blocks, one in 1"
3242722188,1.000000,"0-2000 blocks, one in 1"
324288084,1.000000,"0-2000 blocks, one in 1"
324291949,1.000000,"0-2000 blocks, one in 1"
3243051048,1.000000,"0-2000 blocks, one in 1"
3243745498,1.000000,"0-2000 blocks, one in 1"
3244838232,1.000000,"0-2000 blocks, one in 1"
324523660,1.000000,"0-2000 blocks, one in 1"
3245537603,1.000000,"0-2000 blocks, one in 1"
3246727732,1.000000,"0-2000 blocks, one in 1"
3247925309,1.000000,"0-2000 blocks, one in 1"
324799020,1.000000,"0-2000 blocks, one in 1"
3248128396,1.000000,"0-2000 blocks, one in 1"
3248589341,1.000000,"0-2000 blocks, one in 1"
3250503521,1.000000,"0-2000 blocks, one in 1"
3250616251,1.000000,"0-2000 blocks, one in 1"
3252962890,1.000000,"0-2000 blocks, one in 1"
3253006042,1.000000,"0-2000 blocks, one in 1"
3253148451,1.000000,"0-2000 blocks, one in 1"
3254536445,1.000000,"0-2000 blocks, one in 1"
3255130988,1.000000,"0-2000 blocks, one in 1"
3257816218,1.000000,"0-2000 blocks, one in 1"
3257908276,1.000000,"0-2000 blocks, one in 1"
3257908402,1.000000,"0-2000 blocks, one in 1"
3257957372,1.000000,"0-2000 blocks, one in 1"
3258297978,1.000000,"0-2000 blocks, one in 1"
3258386087,1.000000,"0-2000 blocks, one in 1"
3260555455,1.000000,"0-2000 blocks, one in 1"
3261714713,1.000000,"0-2000 blocks, one in 1"
326253041,1.000000,"0-2000 blocks, one in 1"
3262596840,1.000000,"0-2000 blocks, one in 1"
3263970125,1.000000,"0-2000 blocks, one in 1"
3264237753,18.800000,"65000+ blocks, one in 20"
3264754020,1.000000,"0-2000 blocks, one in 1"
3266088717,1.000000,"0-2000 blocks, one in 1"
326652991,1.000000,"0-2000 blocks, one in 1"
3267201287,1.000000,"0-2000 blocks, one in 1"
3268258247,1.000000,"0-2000 blocks, one in 1"
3269626321,19.928571,"10000-15000 blocks, one in 20"
